soc_id	var_id	code	title	category	pref_name_for_society	Lat	Long	region
SCCS58	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Basseri	29.0	53.0	East Eurasia
SCCS58	SCCS69	3.0	Marital Residence	Settlement, Community	Basseri	29.0	53.0	East Eurasia
SCCS58	SCCS826	32.0	Average Female Contribution to Subsistence	Gender, Data Quality	Basseri	29.0	53.0	East Eurasia
SCCS59	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Punjabi	32.5	74.0	East Eurasia
SCCS59	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Punjabi	32.5	74.0	East Eurasia
SCCS59	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Punjabi	32.5	74.0	East Eurasia
SCCS59	SCCS69	3.0	Marital Residence	Settlement, Community	Punjabi	32.5	74.0	East Eurasia
SCCS59	SCCS826	10.0	Average Female Contribution to Subsistence	Gender, Data Quality	Punjabi	32.5	74.0	East Eurasia
SCCS6	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Suku	-6.0	18.0	Africa
SCCS6	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Suku	-6.0	18.0	Africa
SCCS6	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Suku	-6.0	18.0	Africa
SCCS6	SCCS69	3.0	Marital Residence	Settlement, Community	Suku	-6.0	18.0	Africa
SCCS6	SCCS826	70.0	Average Female Contribution to Subsistence	Gender, Data Quality	Suku	-6.0	18.0	Africa
SCCS60	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Madia	19.63	80.92	East Eurasia
SCCS60	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Madia	19.63	80.92	East Eurasia
SCCS60	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Madia	19.63	80.92	East Eurasia
SCCS60	SCCS69	3.0	Marital Residence	Settlement, Community	Madia	19.63	80.92	East Eurasia
SCCS60	SCCS826	18.0	Average Female Contribution to Subsistence	Gender, Data Quality	Madia	19.63	80.92	East Eurasia
SCCS61	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Toda	11.5	76.5	East Eurasia
SCCS61	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Toda	11.5	76.5	East Eurasia
SCCS61	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Toda	11.5	76.5	East Eurasia
SCCS61	SCCS69	3.0	Marital Residence	Settlement, Community	Toda	11.5	76.5	East Eurasia
SCCS61	SCCS826	13.0	Average Female Contribution to Subsistence	Gender, Data Quality	Toda	11.5	76.5	East Eurasia
SCCS62	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Santal	23.5	87.17	East Eurasia
SCCS62	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Santal	23.5	87.17	East Eurasia
SCCS62	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Santal	23.5	87.17	East Eurasia
SCCS62	SCCS69	3.0	Marital Residence	Settlement, Community	Santal	23.5	87.17	East Eurasia
SCCS62	SCCS826	22.0	Average Female Contribution to Subsistence	Gender, Data Quality	Santal	23.5	87.17	East Eurasia
SCCS63	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Uttar Pradesh	25.92	83.0	East Eurasia
SCCS63	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Uttar Pradesh	25.92	83.0	East Eurasia
SCCS63	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Uttar Pradesh	25.92	83.0	East Eurasia
SCCS63	SCCS69	3.0	Marital Residence	Settlement, Community	Uttar Pradesh	25.92	83.0	East Eurasia
SCCS63	SCCS826	25.0	Average Female Contribution to Subsistence	Gender, Data Quality	Uttar Pradesh	25.92	83.0	East Eurasia
SCCS64	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Burusho	36.43	74.58	East Eurasia
SCCS64	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Burusho	36.43	74.58	East Eurasia
SCCS64	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Burusho	36.43	74.58	East Eurasia
SCCS64	SCCS69	3.0	Marital Residence	Settlement, Community	Burusho	36.43	74.58	East Eurasia
SCCS64	SCCS826	18.0	Average Female Contribution to Subsistence	Gender, Data Quality	Burusho	36.43	74.58	East Eurasia
SCCS65	SCCS3	2.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Kazakh	42.5	75.5	East Eurasia
SCCS65	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Kazakh	42.5	75.5	East Eurasia
SCCS65	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Kazakh	42.5	75.5	East Eurasia
SCCS65	SCCS69	3.0	Marital Residence	Settlement, Community	Kazakh	42.5	75.5	East Eurasia
SCCS65	SCCS826	21.0	Average Female Contribution to Subsistence	Gender, Data Quality	Kazakh	42.5	75.5	East Eurasia
SCCS66	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Khalka	47.17	96.08	East Eurasia
SCCS66	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Khalka	47.17	96.08	East Eurasia
SCCS66	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Khalka	47.17	96.08	East Eurasia
SCCS66	SCCS69	3.0	Marital Residence	Settlement, Community	Khalka	47.17	96.08	East Eurasia
SCCS66	SCCS826	53.0	Average Female Contribution to Subsistence	Gender, Data Quality	Khalka	47.17	96.08	East Eurasia
SCCS67	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Lolo	27.5	103.5	East Eurasia
SCCS67	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Lolo	27.5	103.5	East Eurasia
SCCS67	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Lolo	27.5	103.5	East Eurasia
SCCS67	SCCS69	3.0	Marital Residence	Settlement, Community	Lolo	27.5	103.5	East Eurasia
SCCS67	SCCS826	41.0	Average Female Contribution to Subsistence	Gender, Data Quality	Lolo	27.5	103.5	East Eurasia
SCCS68	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Lepcha	27.5	89.0	East Eurasia
SCCS68	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Lepcha	27.5	89.0	East Eurasia
SCCS68	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Lepcha	27.5	89.0	East Eurasia
SCCS68	SCCS69	3.0	Marital Residence	Settlement, Community	Lepcha	27.5	89.0	East Eurasia
SCCS68	SCCS826	53.0	Average Female Contribution to Subsistence	Gender, Data Quality	Lepcha	27.5	89.0	East Eurasia
SCCS69	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Garo	26.0	91.0	East Eurasia
SCCS69	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Garo	26.0	91.0	East Eurasia
SCCS69	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Garo	26.0	91.0	East Eurasia
SCCS69	SCCS69	1.0	Marital Residence	Settlement, Community	Garo	26.0	91.0	East Eurasia
SCCS69	SCCS826	35.0	Average Female Contribution to Subsistence	Gender, Data Quality	Garo	26.0	91.0	East Eurasia
SCCS7	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Bemba	-10.5	30.5	Africa
SCCS7	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Bemba	-10.5	30.5	Africa
SCCS7	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Bemba	-10.5	30.5	Africa
SCCS7	SCCS69	1.0	Marital Residence	Settlement, Community	Bemba	-10.5	30.5	Africa
SCCS7	SCCS826	41.0	Average Female Contribution to Subsistence	Gender, Data Quality	Bemba	-10.5	30.5	Africa
SCCS70	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Maras	22.33	93.0	East Eurasia
SCCS70	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Maras	22.33	93.0	East Eurasia
SCCS70	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Maras	22.33	93.0	East Eurasia
SCCS70	SCCS69	3.0	Marital Residence	Settlement, Community	Maras	22.33	93.0	East Eurasia
SCCS70	SCCS826	49.0	Average Female Contribution to Subsistence	Gender, Data Quality	Maras	22.33	93.0	East Eurasia
SCCS71	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Burmese	22.0	95.67	East Eurasia
SCCS71	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Burmese	22.0	95.67	East Eurasia
SCCS71	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Burmese	22.0	95.67	East Eurasia
SCCS71	SCCS69	1.0	Marital Residence	Settlement, Community	Burmese	22.0	95.67	East Eurasia
SCCS71	SCCS826	18.0	Average Female Contribution to Subsistence	Gender, Data Quality	Burmese	22.0	95.67	East Eurasia
SCCS72	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Lamet	20.0	100.67	East Eurasia
SCCS72	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Lamet	20.0	100.67	East Eurasia
SCCS72	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Lamet	20.0	100.67	East Eurasia
SCCS72	SCCS69	3.0	Marital Residence	Settlement, Community	Lamet	20.0	100.67	East Eurasia
SCCS72	SCCS826	28.0	Average Female Contribution to Subsistence	Gender, Data Quality	Lamet	20.0	100.67	East Eurasia
SCCS73	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Annamese	20.5	106.25	East Eurasia
SCCS73	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Annamese	20.5	106.25	East Eurasia
SCCS73	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Annamese	20.5	106.25	East Eurasia
SCCS73	SCCS69	3.0	Marital Residence	Settlement, Community	Annamese	20.5	106.25	East Eurasia
SCCS73	SCCS826	16.0	Average Female Contribution to Subsistence	Gender, Data Quality	Annamese	20.5	106.25	East Eurasia
SCCS74	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Rade	13.0	108.0	East Eurasia
SCCS74	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Rade	13.0	108.0	East Eurasia
SCCS74	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Rade	13.0	108.0	East Eurasia
SCCS74	SCCS69	1.0	Marital Residence	Settlement, Community	Rade	13.0	108.0	East Eurasia
SCCS74	SCCS826	37.0	Average Female Contribution to Subsistence	Gender, Data Quality	Rade	13.0	108.0	East Eurasia
SCCS75	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Ancient Khmer	13.0	103.83	East Eurasia
SCCS75	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Ancient Khmer	13.0	103.83	East Eurasia
SCCS75	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Ancient Khmer	13.0	103.83	East Eurasia
SCCS75	SCCS69	5.0	Marital Residence	Settlement, Community	Ancient Khmer	13.0	103.83	East Eurasia
SCCS75	SCCS826	29.0	Average Female Contribution to Subsistence	Gender, Data Quality	Ancient Khmer	13.0	103.83	East Eurasia
SCCS76	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Thai	14.0	100.85	East Eurasia
SCCS76	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Thai	14.0	100.85	East Eurasia
SCCS76	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Thai	14.0	100.85	East Eurasia
SCCS76	SCCS69	1.0	Marital Residence	Settlement, Community	Thai	14.0	100.85	East Eurasia
SCCS76	SCCS826	34.0	Average Female Contribution to Subsistence	Gender, Data Quality	Thai	14.0	100.85	East Eurasia
SCCS77	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Semang	5.0	101.25	East Eurasia
SCCS77	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Semang	5.0	101.25	East Eurasia
SCCS77	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Semang	5.0	101.25	East Eurasia
SCCS77	SCCS69	3.0	Marital Residence	Settlement, Community	Semang	5.0	101.25	East Eurasia
SCCS77	SCCS826	29.0	Average Female Contribution to Subsistence	Gender, Data Quality	Semang	5.0	101.25	East Eurasia
SCCS78	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Nicobarese	7.0	93.75	East Eurasia
SCCS78	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Nicobarese	7.0	93.75	East Eurasia
SCCS78	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Nicobarese	7.0	93.75	East Eurasia
SCCS78	SCCS69	1.0	Marital Residence	Settlement, Community	Nicobarese	7.0	93.75	East Eurasia
SCCS78	SCCS826	38.0	Average Female Contribution to Subsistence	Gender, Data Quality	Nicobarese	7.0	93.75	East Eurasia
SCCS79	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Andamanese	12.0	93.0	East Eurasia
SCCS79	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Andamanese	12.0	93.0	East Eurasia
SCCS79	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Andamanese	12.0	93.0	East Eurasia
SCCS79	SCCS69	4.0	Marital Residence	Settlement, Community	Andamanese	12.0	93.0	East Eurasia
SCCS79	SCCS826	32.0	Average Female Contribution to Subsistence	Gender, Data Quality	Andamanese	12.0	93.0	East Eurasia
SCCS8	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Nyakyusa	-9.5	34.0	Africa
SCCS8	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Nyakyusa	-9.5	34.0	Africa
SCCS8	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Nyakyusa	-9.5	34.0	Africa
SCCS8	SCCS69	5.0	Marital Residence	Settlement, Community	Nyakyusa	-9.5	34.0	Africa
SCCS8	SCCS826	41.0	Average Female Contribution to Subsistence	Gender, Data Quality	Nyakyusa	-9.5	34.0	Africa
SCCS80	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Vedda	7.75	81.25	East Eurasia
SCCS80	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Vedda	7.75	81.25	East Eurasia
SCCS80	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Vedda	7.75	81.25	East Eurasia
SCCS80	SCCS69	1.0	Marital Residence	Settlement, Community	Vedda	7.75	81.25	East Eurasia
SCCS80	SCCS826	7.0	Average Female Contribution to Subsistence	Gender, Data Quality	Vedda	7.75	81.25	East Eurasia
SCCS81	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Tanala	-22.0	48.0	East Eurasia
SCCS81	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Tanala	-22.0	48.0	East Eurasia
SCCS81	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tanala	-22.0	48.0	East Eurasia
SCCS81	SCCS69	3.0	Marital Residence	Settlement, Community	Tanala	-22.0	48.0	East Eurasia
SCCS81	SCCS826	37.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tanala	-22.0	48.0	East Eurasia
SCCS82	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Negri Sembilan	2.58	102.25	East Eurasia
SCCS82	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Negri Sembilan	2.58	102.25	East Eurasia
SCCS82	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Negri Sembilan	2.58	102.25	East Eurasia
SCCS82	SCCS69	1.0	Marital Residence	Settlement, Community	Negri Sembilan	2.58	102.25	East Eurasia
SCCS82	SCCS826	52.0	Average Female Contribution to Subsistence	Gender, Data Quality	Negri Sembilan	2.58	102.25	East Eurasia
SCCS83	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Javanese	-7.7	112.22	Insular Pacific
SCCS83	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Javanese	-7.7	112.22	Insular Pacific
SCCS83	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Javanese	-7.7	112.22	Insular Pacific
SCCS83	SCCS69	1.0	Marital Residence	Settlement, Community	Javanese	-7.7	112.22	Insular Pacific
SCCS83	SCCS826	34.0	Average Female Contribution to Subsistence	Gender, Data Quality	Javanese	-7.7	112.22	Insular Pacific
SCCS84	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Balinese	-8.5	115.33	Insular Pacific
SCCS84	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Balinese	-8.5	115.33	Insular Pacific
SCCS84	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Balinese	-8.5	115.33	Insular Pacific
SCCS84	SCCS69	3.0	Marital Residence	Settlement, Community	Balinese	-8.5	115.33	Insular Pacific
SCCS84	SCCS826	7.0	Average Female Contribution to Subsistence	Gender, Data Quality	Balinese	-8.5	115.33	Insular Pacific
SCCS85	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Iban	2.0	113.0	Insular Pacific
SCCS85	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Iban	2.0	113.0	Insular Pacific
SCCS85	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Iban	2.0	113.0	Insular Pacific
SCCS85	SCCS69	4.0	Marital Residence	Settlement, Community	Iban	2.0	113.0	Insular Pacific
SCCS85	SCCS826	44.0	Average Female Contribution to Subsistence	Gender, Data Quality	Iban	2.0	113.0	Insular Pacific
SCCS86	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Badjau Tawi-Tawi	5.0	120.0	Insular Pacific
SCCS86	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Badjau Tawi-Tawi	5.0	120.0	Insular Pacific
SCCS86	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Badjau Tawi-Tawi	5.0	120.0	Insular Pacific
SCCS86	SCCS69	4.0	Marital Residence	Settlement, Community	Badjau Tawi-Tawi	5.0	120.0	Insular Pacific
SCCS86	SCCS826	44.0	Average Female Contribution to Subsistence	Gender, Data Quality	Badjau Tawi-Tawi	5.0	120.0	Insular Pacific
SCCS87	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Toradja	-2.0	121.0	Insular Pacific
SCCS87	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Toradja	-2.0	121.0	Insular Pacific
SCCS87	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Toradja	-2.0	121.0	Insular Pacific
SCCS87	SCCS69	1.0	Marital Residence	Settlement, Community	Toradja	-2.0	121.0	Insular Pacific
SCCS87	SCCS826	45.0	Average Female Contribution to Subsistence	Gender, Data Quality	Toradja	-2.0	121.0	Insular Pacific
SCCS88	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Tobelorese	2.0	127.94	Insular Pacific
SCCS88	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Tobelorese	2.0	127.94	Insular Pacific
SCCS88	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tobelorese	2.0	127.94	Insular Pacific
SCCS88	SCCS69	1.0	Marital Residence	Settlement, Community	Tobelorese	2.0	127.94	Insular Pacific
SCCS88	SCCS826	45.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tobelorese	2.0	127.94	Insular Pacific
SCCS89	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Alorese	-8.33	124.67	Insular Pacific
SCCS89	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Alorese	-8.33	124.67	Insular Pacific
SCCS89	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Alorese	-8.33	124.67	Insular Pacific
SCCS89	SCCS69	3.0	Marital Residence	Settlement, Community	Alorese	-8.33	124.67	Insular Pacific
SCCS89	SCCS826	63.0	Average Female Contribution to Subsistence	Gender, Data Quality	Alorese	-8.33	124.67	Insular Pacific
SCCS9	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Hadza	-3.75	35.18	Africa
SCCS9	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Hadza	-3.75	35.18	Africa
SCCS9	SCCS64	2.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Hadza	-3.75	35.18	Africa
SCCS9	SCCS69	1.0	Marital Residence	Settlement, Community	Hadza	-3.75	35.18	Africa
SCCS9	SCCS826	50.0	Average Female Contribution to Subsistence	Gender, Data Quality	Hadza	-3.75	35.18	Africa
SCCS90	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Tiwi	-11.38	131.0	Insular Pacific
SCCS90	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Tiwi	-11.38	131.0	Insular Pacific
SCCS90	SCCS64	2.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tiwi	-11.38	131.0	Insular Pacific
SCCS90	SCCS69	3.0	Marital Residence	Settlement, Community	Tiwi	-11.38	131.0	Insular Pacific
SCCS90	SCCS826	46.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tiwi	-11.38	131.0	Insular Pacific
SCCS91	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Northern Aranda	-24.25	133.5	Insular Pacific
SCCS91	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Northern Aranda	-24.25	133.5	Insular Pacific
SCCS91	SCCS64	2.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Northern Aranda	-24.25	133.5	Insular Pacific
SCCS91	SCCS69	3.0	Marital Residence	Settlement, Community	Northern Aranda	-24.25	133.5	Insular Pacific
SCCS91	SCCS826	26.0	Average Female Contribution to Subsistence	Gender, Data Quality	Northern Aranda	-24.25	133.5	Insular Pacific
SCCS92	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Orokaiva	-8.5	148.0	Insular Pacific
SCCS92	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Orokaiva	-8.5	148.0	Insular Pacific
SCCS92	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Orokaiva	-8.5	148.0	Insular Pacific
SCCS92	SCCS69	3.0	Marital Residence	Settlement, Community	Orokaiva	-8.5	148.0	Insular Pacific
SCCS92	SCCS826	53.0	Average Female Contribution to Subsistence	Gender, Data Quality	Orokaiva	-8.5	148.0	Insular Pacific
SCCS93	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Kimam	-7.5	138.5	Insular Pacific
SCCS93	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Kimam	-7.5	138.5	Insular Pacific
SCCS93	SCCS64	2.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Kimam	-7.5	138.5	Insular Pacific
SCCS93	SCCS69	3.0	Marital Residence	Settlement, Community	Kimam	-7.5	138.5	Insular Pacific
SCCS93	SCCS826	33.0	Average Female Contribution to Subsistence	Gender, Data Quality	Kimam	-7.5	138.5	Insular Pacific
SCCS94	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Mee	-4.0	136.0	Insular Pacific
SCCS94	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Mee	-4.0	136.0	Insular Pacific
SCCS94	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Mee	-4.0	136.0	Insular Pacific
SCCS94	SCCS69	3.0	Marital Residence	Settlement, Community	Mee	-4.0	136.0	Insular Pacific
SCCS94	SCCS826	67.0	Average Female Contribution to Subsistence	Gender, Data Quality	Mee	-4.0	136.0	Insular Pacific
SCCS95	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Kwoma	-4.17	142.67	Insular Pacific
SCCS95	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Kwoma	-4.17	142.67	Insular Pacific
SCCS95	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Kwoma	-4.17	142.67	Insular Pacific
SCCS95	SCCS69	3.0	Marital Residence	Settlement, Community	Kwoma	-4.17	142.67	Insular Pacific
SCCS95	SCCS826	49.0	Average Female Contribution to Subsistence	Gender, Data Quality	Kwoma	-4.17	142.67	Insular Pacific
SCCS96	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Manus	-2.17	147.17	Insular Pacific
SCCS96	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Manus	-2.17	147.17	Insular Pacific
SCCS96	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Manus	-2.17	147.17	Insular Pacific
SCCS96	SCCS69	3.0	Marital Residence	Settlement, Community	Manus	-2.17	147.17	Insular Pacific
SCCS96	SCCS826		Average Female Contribution to Subsistence	Gender, Data Quality	Manus	-2.17	147.17	Insular Pacific
SCCS97	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Lesu	-2.71	151.0	Insular Pacific
SCCS97	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Lesu	-2.71	151.0	Insular Pacific
SCCS97	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Lesu	-2.71	151.0	Insular Pacific
SCCS97	SCCS69	1.0	Marital Residence	Settlement, Community	Lesu	-2.71	151.0	Insular Pacific
SCCS97	SCCS826	41.0	Average Female Contribution to Subsistence	Gender, Data Quality	Lesu	-2.71	151.0	Insular Pacific
SCCS98	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Trobriands	-8.54	151.01	Insular Pacific
SCCS98	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Trobriands	-8.54	151.01	Insular Pacific
SCCS98	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Trobriands	-8.54	151.01	Insular Pacific
SCCS98	SCCS69	2.0	Marital Residence	Settlement, Community	Trobriands	-8.54	151.01	Insular Pacific
SCCS98	SCCS826	40.0	Average Female Contribution to Subsistence	Gender, Data Quality	Trobriands	-8.54	151.01	Insular Pacific
SCCS99	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Siuai	-6.76	155.45	Insular Pacific
SCCS99	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Siuai	-6.76	155.45	Insular Pacific
SCCS99	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Siuai	-6.76	155.45	Insular Pacific
SCCS99	SCCS69	2.0	Marital Residence	Settlement, Community	Siuai	-6.76	155.45	Insular Pacific
SCCS99	SCCS826	75.0	Average Female Contribution to Subsistence	Gender, Data Quality	Siuai	-6.76	155.45	Insular Pacific
